code,section,conflict_fr,econ_fr,humint_fr,morality_fr,politics,economy,crime,social_issues,intl_relations,sports,science_tech,disasters_accidents,freak_news,animals,other_soft_news
2186,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18895,magazine,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
20406,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9284,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11427,internacional,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12048,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38128,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1827,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20307,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21227,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8401,internacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10269,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
36436,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6322,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3494,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11228,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20624,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35151,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
31158,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4855,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18624,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19312,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36273,internacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3785,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10317,deportes,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14520,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10998,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3935,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3002,magazine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20287,economia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21856,nacional,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29718,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2890,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10810,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4050,internacional,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13970,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8490,deportes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4077,internacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2919,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38479,nacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
11865,internacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12464,internacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18684,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27441,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14316,nacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20873,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32075,nacional,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15067,deportes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38627,internacional,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27943,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22507,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8310,tendencias,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8476,nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21990,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29764,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11313,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20886,magazine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3160,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38960,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10606,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10300,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16609,nacional,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
25886,tecnologia,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6199,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30482,deportes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30099,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17332,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18153,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1124,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
557,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20453,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38093,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5569,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35550,economia,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
14467,magazine,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17305,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31297,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26964,deportes,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12016,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25883,economia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22601,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29651,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5821,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9124,deportes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34815,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11468,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4630,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24059,deportes,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
9821,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37942,internacional,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8910,internacional,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
37931,tendencias,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38578,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15584,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23382,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32747,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28412,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4487,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13552,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22522,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33366,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34587,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23117,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36311,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32006,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9478,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
776,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6651,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
763,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9898,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33141,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8204,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31870,internacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17229,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36982,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6860,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22047,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37588,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18465,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8812,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25640,nacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
21169,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24216,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3417,deportes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9584,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7099,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9159,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19570,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30480,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20371,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7187,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
272,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37738,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17741,internacional,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11319,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38548,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15837,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23911,nacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9006,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15128,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7396,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19043,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3101,magazine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13578,internacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37484,economia,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25479,internacional,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6601,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34470,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33195,nacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6270,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17860,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7708,nacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10246,internacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
37406,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19723,internacional,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13471,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35974,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38851,internacional,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8487,internacional,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
232,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19354,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19200,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38630,nacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
30021,economia,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16838,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
228,internacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16980,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31638,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36365,nacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14676,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6148,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14915,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20409,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21267,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
352,magazine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16203,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1578,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12267,internacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37671,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39095,nacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
487,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13854,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23513,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17733,internacional,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12915,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13435,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16392,internacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31863,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34835,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4911,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8966,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31941,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16519,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34464,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35445,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34567,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37296,internacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34320,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18693,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36988,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1243,internacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4224,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
771,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27497,internacional,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3500,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5240,internacional,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12590,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9758,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33209,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2587,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23226,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
391,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35964,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26796,deportes,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12976,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10390,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36704,tendencias,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29388,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5654,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
10993,internacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9258,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30897,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23968,nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12722,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16792,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1951,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34387,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15936,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2628,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6838,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33657,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13099,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4237,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8534,deportes,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25103,internacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20514,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32054,nacional,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6407,nacional,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30908,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33671,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18010,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38447,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4365,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5839,internacional,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24252,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9835,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15136,tendencias,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35421,nacional,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2193,tecnologia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21853,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1566,internacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
32494,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23137,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10192,nacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33893,nacional,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11706,internacional,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
17634,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5132,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7053,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33769,nacional,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12427,deportes,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
30802,economia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11299,internacional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23865,nacional,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35751,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13126,internacional,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15621,tendencias,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18700,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7097,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
11614,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36232,economia,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8341,nacional,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
35256,internacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32953,deportes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14271,magazine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21345,nacional,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16599,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22123,tendencias,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
29816,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12276,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21495,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8593,deportes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30851,economia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23194,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20114,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25801,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
20706,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22294,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26367,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
850,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20298,deportes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33636,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30905,magazine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17865,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35079,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29437,internacional,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23465,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25053,internacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
859,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23621,nacional,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
25350,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38597,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14255,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7570,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23581,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
27932,internacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30144,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15521,economia,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33718,economia,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
23692,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1875,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10988,tendencias,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4298,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9234,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33614,internacional,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32944,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15396,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13889,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30653,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30231,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31691,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13591,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9617,deportes,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12360,tecnologia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14497,economia,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13279,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12730,tendencias,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8309,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15853,tendencias,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31200,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2483,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
25085,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13553,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32623,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8220,nacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31129,tecnologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27693,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18168,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2195,nacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15017,internacional,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29140,tendencias,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6917,internacional,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
644,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16617,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31928,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16664,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19671,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18274,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14450,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28138,internacional,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
26582,internacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3244,internacional,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2975,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22098,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23058,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7000,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32904,tecnologia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13617,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26553,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20582,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19114,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16437,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8379,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
19305,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7395,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31015,internacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
19654,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37558,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7864,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6299,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
